Date,ggbr,itub,rapt,romi,Wweg,ibov
2020-01-29,14.12386989593506,28.72867202758789,11.757685661315918,8.917474746704102,20.136091232299805,115385.0
2020-01-30,14.544639587402344,29.146928787231445,11.657048225402832,8.653879165649414,19.46156883239746,115528.0
2020-01-31,14.060750961303713,28.59797477722168,11.4054594039917,8.211238861083984,18.720535278320312,113761.0
2020-02-03,14.411396026611328,28.68078994750977,11.94218635559082,8.47980785369873,19.31905746459961,114629.0
2020-02-04,15.028524398803713,28.907453536987305,12.227323532104492,8.81800651550293,19.2478084564209,115557.0
2020-02-05,15.007484436035156,29.081796646118164,12.453755378723145,9.011970520019531,19.651575088500977,116028.0
2020-02-06,14.895277976989746,29.01205825805664,12.235708236694336,8.867740631103516,20.349855422973636,115190.0
2020-02-07,14.201009750366213,29.38691520690918,11.564799308776855,8.753349304199219,19.523317337036133,113770.0
2020-02-10,13.976595878601074,29.883813858032227,10.952595710754396,8.489753723144531,19.72757911682129,112570.0
2020-02-11,14.79008674621582,30.572507858276367,11.648664474487305,8.728480339050293,20.44960594177246,115371.0
2020-02-12,14.923331260681152,30.450454711914062,11.623504638671877,8.604144096374512,21.16689109802246,116674.0
2020-02-13,14.853204727172852,29.979707717895508,11.73252773284912,8.529540061950684,21.64665985107422,115662.0
2020-02-14,14.376328468322754,29.474102020263672,11.858323097229004,8.47980785369873,21.64665985107422,114381.0
2020-02-17,14.516583442687988,29.203840255737305,11.917028427124023,8.454940795898438,21.746410369873047,115309.0
2020-02-18,14.390353202819824,29.325891494750977,11.657048225402832,8.852818489074707,21.23339462280273,114977.0
2020-02-19,14.327237129211426,29.74432945251465,11.66543674468994,9.200963020324709,23.190473556518555,116518.0
2020-02-20,13.696083068847656,29.63971710205078,11.564799308776855,8.708587646484375,22.55869483947754,114586.0
2020-02-21,13.394532203674316,28.89971351623535,11.363527297973633,8.653879165649414,23.65599822998047,113681.0
2020-02-26,11.991960525512695,27.45826530456543,10.482958793640137,7.873040199279785,22.320375442504883,105718.0
2020-02-27,11.984949111938477,27.475954055786133,10.063640594482422,7.853146076202393,20.957225799560547,102984.0
2020-02-28,11.872743606567385,28.29837989807129,9.795276641845703,7.360772609710693,20.566390991210938,104172.0
2020-03-02,12.160781860351562,28.20548248291016,9.627549171447754,8.052083015441895,22.396636962890625,106625.0
2020-03-03,12.26616096496582,27.69233512878418,9.84559440612793,7.927749156951904,22.83989524841309,105537.0
2020-03-04,12.877361297607422,27.95775413513184,10.147502899169922,8.131661415100098,23.097278594970703,107224.0
2020-03-05,12.245086669921877,27.00224494934082,8.705049514770508,7.728808879852295,22.258413314819336,102233.0
2020-03-06,11.34584617614746,26.427160263061523,8.05091381072998,7.534842491149902,20.98106002807617,97997.0
2020-03-09,9.308511734008787,24.59574508666992,6.717480182647705,6.291469573974609,18.94586753845215,86067.0
2020-03-10,10.074267387390137,25.20621681213379,7.639979839324951,6.609774112701416,19.975378036499023,92214.0
2020-03-11,8.915095329284668,23.15361976623535,7.254207611083984,6.440673828125,18.68372344970703,85171.0
2020-03-12,7.446810245513916,20.87984275817871,5.70272970199585,4.844182968139648,15.728642463684082,72583.0
2020-03-13,8.746488571166992,23.189010620117188,6.558138847351074,5.227142333984375,16.457881927490234,82678.0
2020-03-16,7.510037422180176,21.056787490844727,5.576934337615967,4.874023914337158,13.06430721282959,71168.0
2020-03-17,7.60136604309082,22.29542732238769,5.199547290802002,4.535826206207275,13.669621467590332,74617.0
2020-03-18,6.681053161621094,20.74713134765625,4.117706298828125,3.794775247573853,12.616277694702148,66895.0
2020-03-19,6.737255573272705,20.216293334960938,4.436387538909912,3.879326105117798,13.693451881408691,68332.0
2020-03-20,6.498395442962647,19.50849914550781,4.159637928009033,3.879326105117798,15.428369522094728,67069.0
2020-03-23,6.069852352142334,18.15485191345215,4.117706298828125,3.7301201820373535,16.792905807495117,63570.0
2020-03-24,6.688077926635742,19.906633377075195,4.067388534545898,3.7354495525360103,17.203187942504883,69729.0
2020-03-25,7.390607357025146,20.87984275817871,4.511866092681885,4.071159362792969,17.823375701904297,74956.0
2020-03-26,7.678644180297852,21.45492172241211,4.9563422203063965,4.545418739318848,18.1048526763916,77710.0
2020-03-27,7.095545291900635,20.32246398925781,4.9479570388793945,4.785211563110352,16.869234085083008,73429.0
2020-03-30,6.8707356452941895,21.33106231689453,4.964729309082031,4.588047981262207,16.229963302612305,74640.0
2020-03-31,7.060419082641602,20.428630828857425,4.57056999206543,4.247008800506592,16.015287399291992,73020.0
2020-04-01,6.723204612731934,18.94572257995605,4.444774627685547,4.103131294250488,15.471417427062988,70967.0
2020-04-02,7.053391933441162,19.034257888793945,4.495092391967773,3.863338470458984,16.268125534057617,72253.0
2020-04-03,6.554596424102783,18.29058837890625,4.352524757385254,3.799393177032471,15.690866470336914,69538.0
2020-04-06,6.814534187316895,19.636268615722656,4.511866092681885,3.815379858016968,15.876925468444824,74073.0
2020-04-07,7.250101089477539,20.36222267150879,5.249866008758545,4.108459949493408,17.794750213623047,76358.0
2020-04-08,7.762946128845215,21.40689849853516,5.593706607818604,4.550747394561768,19.07807922363281,78625.0
2020-04-09,7.517062664031982,20.80488586425781,5.585320949554443,4.742581367492676,18.271825790405277,77682.0
2020-04-13,7.889404296875,21.247543334960938,5.786593437194824,4.795868873596191,18.72981834411621,78836.0
2020-04-14,8.121237754821777,21.513139724731445,6.314934253692627,4.849156856536865,18.558069229125977,79918.0
2020-04-15,7.945606231689453,20.71634864807129,6.398797988891602,4.966388702392578,18.12870407104492,78831.0
2020-04-16,8.135290145874023,20.19401741027832,6.7090935707092285,5.190195560455322,18.13347625732422,77812.0
2020-04-17,8.641108512878418,20.5570011138916,6.608457088470459,5.291441917419434,18.348159790039062,78990.0
2020-04-20,8.324972152709961,20.043516159057617,6.751025199890137,5.248810768127441,18.653484344482425,78973.0
2020-04-22,8.219592094421387,19.804487228393555,7.1451849937438965,5.302099704742432,19.521751403808597,80687.0
2020-04-23,8.381174087524414,19.521175384521484,7.06132173538208,5.467289924621582,18.88724899291992,79673.0
2020-04-24,7.678644180297852,18.485361099243164,6.449115753173828,5.2967705726623535,18.467424392700195,75331.0
2020-04-27,7.952631950378418,19.096235275268555,6.683934211730957,5.195524215698242,19.369091033935547,78239.0
2020-04-28,8.416299819946289,20.672090530395508,7.1451849937438965,5.302099704742432,19.83661651611328,81312.0
2020-04-29,8.753514289855957,20.9465389251709,7.690298080444336,6.218642234802246,19.750747680664062,83171.0
2020-04-30,8.247693061828613,20.15860366821289,7.128411293029785,5.941549301147461,19.054222106933597,80506.0
2020-05-04,8.05801010131836,19.39230155944824,6.885206699371338,5.600509643554688,19.00651359558105,78876.0
2020-05-05,8.08611011505127,20.109882354736328,6.792957305908203,5.531235694885254,18.610544204711918,79471.0
2020-05-06,8.17743968963623,19.702367782592773,6.7090935707092285,5.536564350128174,18.524677276611328,79064.0
2020-05-07,8.746488571166992,18.99364471435547,6.482662200927734,5.211511611938477,18.64871025085449,78119.0
2020-05-08,9.132880210876465,19.77323532104492,6.340093612670898,5.206182479858398,18.243200302124023,80263.0
2020-05-11,8.781614303588867,19.826391220092773,6.792957305908203,5.120922088623047,18.524677276611328,79065.0
2020-05-12,8.521678924560547,19.14425277709961,6.314934253692627,4.801196575164795,17.890167236328125,77872.0
2020-05-13,8.170413970947266,19.135395050048828,6.063343048095703,4.715936183929443,18.12870407104492,77772.0
2020-05-14,8.247693061828613,19.97699546813965,6.398797988891602,4.907773017883301,17.818607330322266,79011.0
2020-05-15,7.671619892120361,19.161977767944336,6.038183689117432,4.774553298950195,17.370159149169922,77557.0
2020-05-18,8.30389404296875,20.08330535888672,6.784571170806885,5.120922088623047,17.470348358154297,81194.0
2020-05-19,8.289843559265137,19.21512985229492,6.633615970611572,4.955731391906738,17.61346435546875,80742.0
2020-05-20,8.37414836883545,19.135395050048828,6.843275547027588,5.040989875793457,17.956958770751953,81319.0
2020-05-21,8.465476036071777,20.23390388488769,6.985842227935791,5.280784130096436,17.861543655395508,83027.0
2020-05-22,8.14933967590332,20.340211868286133,6.7090935707092285,5.126250267028809,17.766132354736328,82173.0
2020-05-25,8.683260917663574,21.22610855102539,7.229047775268555,5.280784130096436,18.147785186767575,85663.0
2020-05-26,8.395223617553711,20.384510040283203,6.960685253143311,5.637809753417969,19.283222198486328,85469.0
2020-05-27,9.315537452697754,21.022348403930664,7.270979881286621,5.834973812103272,19.359548568725582,87946.0
2020-05-28,9.50522232055664,20.6502742767334,7.296139240264893,5.685769081115723,19.40725517272949,86949.0
2020-05-29,9.434967041015623,20.411083221435547,7.380003929138184,5.685769081115723,19.95588493347168,87403.0
2020-06-01,9.498194694519045,20.974000930786133,7.50579833984375,6.021480083465576,20.113319396972656,88620.0
2020-06-02,10.088319778442385,22.383495330810547,8.134777069091797,6.309231758117676,20.237363815307617,91046.0
2020-06-03,10.7767972946167,22.9774227142334,8.21863842010498,6.18134069442749,20.32323265075684,93002.0
2020-06-04,10.790848731994627,23.64229202270508,8.21863842010498,6.607640266418457,20.895713806152344,93829.0
2020-06-05,10.65736961364746,24.16530418395996,8.98179817199707,6.586327075958252,21.14856719970703,94637.0
2020-06-08,10.889203071594238,25.14043617248535,9.308868408203123,7.017955303192139,21.849855422973636,97645.0
2020-06-09,10.509838104248049,24.644006729125977,8.889549255371094,7.295049667358398,21.85463523864746,96747.0
2020-06-10,10.074267387390137,23.57137489318848,8.344435691833496,6.922039031982422,21.46343231201172,94686.0
2020-06-12,9.751104354858398,23.101537704467773,7.841253757476807,6.447780609130859,21.11039924621582,92795.0
2020-06-15,9.519268989562988,22.560791015625,7.933504104614258,6.394492149353027,21.11994171142578,92376.0
2020-06-16,10.397433280944824,23.20791244506836,7.891570091247559,7.033940315246582,21.35370635986328,93531.0
2020-06-17,10.341229438781738,23.500452041625977,8.126388549804688,6.985983371734619,22.021608352661133,95547.0
2020-06-18,10.748696327209473,24.422388076782227,8.36120891571045,6.820791244506836,22.00728988647461,96125.0
2020-06-19,10.854076385498049,24.90108871459961,8.243799209594727,6.820791244506836,22.045459747314453,96572.0
2020-06-22,10.692495346069336,24.12984848022461,8.336048126220703,6.954010009765625,21.75444221496582,95336.0
2020-06-23,10.89622688293457,23.810718536376957,8.302501678466797,7.034558773040772,22.002521514892575,95975.0
2020-06-24,11.057809829711914,22.906513214111328,7.975436210632324,6.884202480316162,21.969127655029297,94377.0
2020-06-25,11.001605987548828,23.181325912475582,8.159934043884277,7.029187679290772,23.481443405151367,95983.0
2020-06-26,10.664393424987791,22.79127311706543,8.000594139099121,7.007708549499512,23.853559494018555,93834.0
2020-06-29,11.022683143615724,23.473857879638672,7.967047691345215,6.900310516357422,23.833620071411133,95735.0
2020-06-30,11.2474946975708,22.560791015625,8.05929946899414,6.964749813079834,24.163049697875977,95056.0
2020-07-01,10.875152587890623,23.1506462097168,8.562480926513672,6.954009532928467,25.108369827270508,96203.0
2020-07-02,11.085911750793455,23.549787521362305,8.839231491088867,7.84004020690918,25.57626342773437,96235.0
2020-07-03,11.036733627319336,23.505443572998047,8.990184783935547,7.501739501953125,25.78156280517578,96765.0
2020-07-06,11.34584617614746,24.596454620361328,8.89793586730957,7.442670822143555,25.39961051940918,98937.0
2020-07-07,11.078886985778809,23.39013290405273,8.637958526611328,7.517848014831543,25.738588333129883,97761.0
2020-07-08,11.21236515045166,23.895727157592773,9.18307113647461,7.582288265228271,25.924789428710938,99770.0
2020-07-09,11.275595664978027,23.904584884643555,9.27532196044922,7.464150428771973,26.00117874145508,99160.0
2020-07-10,11.310720443725586,24.126333236694336,9.392729759216309,7.485628128051758,26.115768432617188,100032.0
2020-07-13,11.423123359680176,23.77153968811035,9.149526596069336,7.453409671783447,26.23035049438477,98697.0
2020-07-14,11.661986351013184,24.17068862915039,9.216615676879885,7.313792705535889,25.77678871154785,100440.0
2020-07-15,11.62685775756836,24.33922004699707,9.266934394836426,7.28694486618042,25.948659896850582,101791.0
2020-07-16,11.409074783325195,23.931201934814453,9.107593536376951,7.319162845611572,26.04414939880371,100553.0
2020-07-17,11.458251953125,24.14407539367676,9.493367195129396,7.480259418487549,27.73427391052246,102888.0
2020-07-20,11.458251953125,24.21504020690918,9.75334358215332,7.372861862182617,28.722564697265625,104426.0
2020-07-21,11.34584617614746,24.64080047607422,9.812047958374023,7.732645034790039,28.58888816833496,104310.0
2020-07-22,11.760337829589844,24.01103401184082,9.862366676330566,7.797083854675293,32.5611572265625,104290.0
2020-07-23,11.514453887939451,23.505443572998047,9.661094665527344,7.41581916809082,31.97868156433105,102293.0
2020-07-24,12.04135036468506,23.47882652282715,9.577229499816896,7.528589248657227,31.84976959228516,102382.0
2020-07-27,12.533122062683104,24.658544540405277,9.568843841552734,7.367491722106934,33.46026611328125,104477.0
2020-07-28,12.455842971801758,24.51661872863769,9.560458183288574,7.163435459136963,32.140037536621094,104109.0
2020-07-29,12.638500213623049,25.09316635131836,9.895914077758787,7.270834445953369,32.039581298828125,105605.0
2020-07-30,12.46286964416504,24.667415618896484,9.90429973602295,7.340643405914307,32.52750396728516,105009.0
2020-07-31,12.25913429260254,23.851362228393555,9.853981971740724,7.034558773040772,32.21657180786133,102912.0
2020-08-03,12.29426097869873,24.210805892944336,9.778504371643066,6.766063213348389,31.84346008300781,102830.0
2020-08-04,12.280211448669434,22.799694061279297,9.568843841552734,6.937899589538574,31.948692321777344,101216.0
2020-08-05,13.010841369628906,22.781944274902344,9.652709007263184,6.954009532928467,32.6231575012207,102802.0
2020-08-06,12.68767547607422,23.1014404296875,9.711413383483888,7.19028377532959,33.402862548828125,104126.0
2020-08-07,12.371538162231444,22.613327026367188,9.711413383483888,7.163435459136963,32.74275207519531,102776.0
2020-08-10,12.8281831741333,22.90618896484375,9.75334358215332,6.943270206451416,33.00105285644531,103444.0
2020-08-11,12.750904083251951,22.639942169189453,9.694640159606934,7.20102596282959,32.22614669799805,102174.0
2020-08-12,12.722805976867676,22.382566452026367,9.46820831298828,6.937899589538574,32.52750396728516,102118.0
2020-08-13,12.54717254638672,21.74357414245605,9.258548736572266,6.792912483215332,32.958003997802734,100461.0
2020-08-14,12.638500213623049,21.94769287109375,9.334026336669922,6.905681133270264,33.08716583251953,101353.0
2020-08-17,12.65957736968994,21.424081802368164,9.02373218536377,6.615707874298096,32.513145446777344,99595.0
2020-08-18,13.692296028137209,21.5600700378418,9.532578468322754,6.803654193878174,32.38398361206055,102065.0
2020-08-19,14.064635276794434,21.453338623046875,9.642536163330078,6.680145740509033,31.513402938842773,100854.0
2020-08-20,14.24026870727539,21.453338623046875,9.79478645324707,6.911050796508789,32.15438461303711,101468.0
2020-08-21,13.82577419281006,21.41776657104492,9.70174503326416,6.803654193878174,32.336151123046875,101521.0
2020-08-24,13.74849796295166,21.77353858947754,9.79478645324707,6.803654193878174,31.79562759399414,102298.0
2020-08-25,13.73444652557373,21.61343002319336,9.600245475769045,6.798281669616699,32.66621017456055,102118.0
2020-08-26,13.72741985321045,21.15982437133789,9.48182773590088,6.658664703369141,31.776491165161133,100627.0
2020-08-27,13.523687362670898,21.506702423095703,9.388785362243652,6.599596977233887,31.709518432617188,100624.0
2020-08-28,13.769573211669922,21.72906494140625,9.414161682128906,6.58885669708252,32.140037536621094,102143.0
2020-08-31,13.411282539367676,20.946361541748047,9.075825691223145,6.470719337463379,30.910694122314453,99369.0
2020-09-01,14.050582885742188,21.66281509399414,9.354951858520508,6.642556190490723,32.01567077636719,102168.0
2020-09-02,13.903054237365724,21.618314743041992,9.312661170959473,6.658664703369141,31.958261489868164,101911.0
2020-09-03,13.615015983581545,22.143421173095703,9.177326202392578,6.551268100738525,30.819801330566406,100721.0
2020-09-04,13.99438190460205,22.214618682861328,9.600245475769045,6.599596977233887,30.84849739074707,101242.0
2020-09-08,13.832798957824709,21.716209411621094,9.70174503326416,6.551268100738525,30.135765075683597,100050.0
2020-09-09,14.422921180725098,21.742918014526367,9.8117036819458,6.5029377937316895,31.05896759033203,101292.0
2020-09-10,13.945204734802246,21.280105590820312,9.625618934631348,6.395540237426758,29.858327865600582,98835.0
2020-09-11,13.98735523223877,21.030908584594727,9.68482780456543,6.492198944091797,29.700469970703125,98363.0
2020-09-14,14.24729347229004,21.40470695495605,10.310746192932127,6.524418830871582,30.293621063232425,100275.0
2020-09-15,15.069255828857422,21.119909286499023,10.361495971679688,6.583487510681152,30.652381896972656,100298.0
2020-09-16,14.886592864990234,21.05760765075684,10.014704704284668,6.959379196166992,30.107065200805664,99676.0
2020-09-17,15.062226295471191,21.08430290222168,10.150038719177246,6.712365627288818,30.04966354370117,100098.0
2020-09-18,14.725013732910156,20.5592098236084,10.192330360412598,6.443870544433594,29.65264129638672,98290.0
2020-09-21,14.465078353881836,20.381200790405277,9.94703769683838,6.148525714874268,30.327104568481445,96991.0
2020-09-22,14.556405067443848,20.5592098236084,9.96395492553711,6.073347568511963,30.910694122314453,97294.0
2020-09-23,14.507227897644045,20.00739097595215,9.78632926940918,6.014278888702393,29.896596908569336,95735.0
2020-09-24,14.528306007385254,20.49690818786621,10.166955947875977,6.062607765197754,30.84849739074707,97012.0
2020-09-25,14.408875465393066,20.39009666442871,10.133121490478516,6.739214420318604,30.73369598388672,96999.0
2020-09-28,14.429949760437012,20.381200790405277,10.014704704284668,7.115106105804443,30.09929656982422,94666.0
2020-09-29,14.1981201171875,19.93619537353516,9.93857765197754,7.056037425994873,31.08043670654297,93580.0
2020-09-30,14.61260986328125,20.025192260742188,10.293829917907717,6.890214920043945,31.444169998168945,94603.0
2020-10-01,14.57748031616211,20.05637550354004,10.513747215270996,7.261886596679687,32.01850128173828,95479.0
2020-10-02,14.472102165222168,20.11870765686035,10.344579696655272,7.307631015777588,32.09029006958008,94016.0
2020-10-05,15.315135955810549,20.33245277404785,10.995875358581545,7.158962249755859,33.58831787109375,96089.0
2020-10-06,15.24488353729248,20.36808967590332,11.12274932861328,7.198988437652588,34.21049118041992,95615.0
2020-10-07,15.736653327941896,20.216676712036133,11.291918754577637,7.364810943603516,35.01933670043945,95526.0
2020-10-08,15.631272315979004,21.43680191040039,11.731752395629885,7.404836177825928,35.98131561279297,97920.0
2020-10-09,15.315135955810549,21.374462127685547,11.62179470062256,7.46201753616333,36.80453109741211,97483.0
2020-10-13,15.441594123840332,21.16962242126465,11.47800064086914,7.233296871185303,37.88137435913086,98503.0
2020-10-14,15.53292179107666,21.107271194458008,11.63025188446045,7.113217830657959,38.56577682495117,99334.0
2020-10-15,15.926337242126465,20.92025375366211,11.520293235778809,7.130371570587158,38.65670394897461,99054.0
2020-10-16,16.031715393066406,20.58181953430176,11.655627250671388,7.376247406005859,39.269309997558594,98309.0
2020-10-19,15.982540130615234,20.80447769165039,11.40187644958496,7.387681484222412,39.27410125732422,98658.0
2020-10-20,16.158170700073242,21.632736206054688,11.554126739501951,7.822252750396728,39.987213134765625,100540.0
2020-10-21,16.20032501220703,21.82867431640625,11.85016918182373,7.444864273071289,37.52241897583008,100552.0
2020-10-22,16.28462791442871,22.950828552246094,11.638710975646973,7.42199182510376,39.29802703857422,101918.0
2020-10-23,16.35487937927246,22.65692710876465,11.334209442138672,7.404836177825928,39.08745193481445,101260.0
2020-10-26,16.20032501220703,22.81723403930664,11.09737491607666,8.068126678466797,39.60433578491211,101017.0
2020-10-27,16.58671760559082,22.16709518432617,10.995875358581545,8.691391944885254,39.83885192871094,99606.0
2020-10-28,15.610200881958008,21.17853355407715,10.429163932800291,8.376901626586914,37.876590728759766,95369.0
2020-10-29,15.806907653808594,21.2854061126709,10.87745761871338,8.332113265991211,38.30253982543945,96582.0
2020-10-30,15.322165489196776,20.911348342895508,10.733665466308594,8.185352325439453,36.29241180419922,93952.0
2020-11-03,16.28462791442871,21.423770904541016,11.486459732055664,8.425506591796875,37.00553131103516,95587.0
2020-11-04,15.652353286743164,22.2793025970459,11.91783618927002,8.799084663391113,39.34111022949219,97811.0
2020-11-05,15.70152759552002,22.80509185791016,12.256171226501465,9.25271224975586,41.04014205932617,100774.0
2020-11-06,15.813932418823242,22.77835273742676,12.577589988708496,9.226029396057127,40.20258331298828,100799.0
2020-11-09,15.538479804992676,24.623077392578125,12.68754768371582,8.658991813659668,39.3076057434082,103913.0
2020-11-10,14.712114334106444,25.737043380737305,12.163130760192873,8.545583724975586,37.82393646240234,105351.0
2020-11-11,14.782742500305176,25.52316093444824,12.12929630279541,8.585610389709473,38.57056427001953,104532.0
2020-11-12,14.606170654296877,24.899341583251957,11.81633472442627,8.272072792053223,38.67106246948242,102175.0
2020-11-13,14.782742500305176,25.37166404724121,12.027796745300291,8.53891372680664,39.66177368164063,104512.0
2020-11-16,14.825122833251951,26.262828826904297,11.80787754058838,8.272072792053223,39.04438018798828,106430.0
2020-11-17,15.107640266418455,26.280656814575195,12.146212577819824,8.218704223632812,39.09701919555664,107229.0
2020-11-18,14.810996055603027,25.63900756835937,11.858630180358888,8.305429458618164,38.80985641479492,106483.0
2020-11-19,15.00169277191162,25.674657821655277,11.91783618927002,8.138653755187988,38.7332878112793,106517.0
2020-11-23,15.5737943649292,25.75486946105957,12.053170204162598,8.218704223632812,37.5750732421875,107379.0
2020-11-24,15.976381301879885,26.476716995239254,12.79750633239746,8.192023277282715,36.82366180419922,109786.0
2020-11-25,15.919876098632812,26.164798736572266,12.856714248657228,8.605624198913574,37.00553131103516,110133.0
2020-11-26,16.22358512878418,25.612279891967773,12.890547752380373,8.505559921264648,37.18740081787109,110227.0
2020-11-27,16.07526397705078,25.80833625793457,12.577589988708496,8.41883659362793,36.85237884521485,110575.0
2020-11-30,15.962254524230955,25.451866149902344,12.433796882629396,8.178678512573242,35.21076965332031,108888.0
2020-12-01,16.8098087310791,26.52630043029785,12.501463890075684,8.192023277282715,35.225128173828125,111335.0
2020-12-02,16.5555419921875,26.73137855529785,12.51837921142578,8.21203327178955,35.04804611206055,111814.0
2020-12-03,15.877497673034668,26.71354103088379,12.30692195892334,8.151993751525879,35.38306427001953,112919.0
2020-12-04,16.202394485473633,26.981033325195312,12.509923934936523,8.332113265991211,34.363643646240234,113682.0
2020-12-07,16.435470581054688,27.141521453857425,13.18659210205078,8.225374221801758,34.272708892822266,113625.0
2020-12-08,16.294212341308594,27.0701904296875,13.02588176727295,8.24538803100586,34.79438781738281,113571.0
2020-12-09,15.983447074890137,27.230697631835938,12.856714248657228,9.17933177947998,33.98075866699219,112722.0
2020-12-10,16.24477195739746,28.131248474121094,13.16121768951416,9.51955509185791,33.98075866699219,114992.0
2020-12-11,16.216520309448242,27.965030670166016,13.288092613220217,10.046564102172852,33.98075866699219,115323.0
2020-12-14,16.11057472229004,27.589778900146484,13.237339973449709,10.186656951904297,33.76538848876953,114975.0
2020-12-15,16.8098087310791,27.83995246887207,13.355757713317873,9.908255577087402,34.81830978393555,116146.0
2020-12-16,16.79568099975586,28.367088317871094,13.78713321685791,9.729793548583984,35.081546783447266,117947.0
2020-12-17,17.233583450317383,28.331344604492188,13.5333833694458,9.572744369506836,36.26368713378906,118157.0
2020-12-18,17.537290573120117,28.28667640686035,13.7363862991333,9.422836303710938,34.8757438659668,117679.0
2020-12-21,17.226520538330078,27.786338806152344,13.454940795898438,9.45139217376709,34.481597900390625,116016.0
2020-12-22,17.112722396850586,27.92035675048828,13.27565574645996,9.330036163330078,34.86946487426758,116348.0
2020-12-23,17.24074935913086,28.536836624145508,13.403716087341309,9.208681106567385,34.773704528808594,117857.0
2020-12-28,17.2336368560791,28.742328643798828,13.557390213012695,9.558466911315918,36.15276718139648,119051.0
2020-12-29,17.42567253112793,28.679786682128903,13.915959358215332,9.80831527709961,35.98517608642578,119475.0
2020-12-30,17.39011001586914,28.25986862182617,13.728137969970703,11.029000282287598,36.2676887512207,119306.0
2021-01-04,18.520999908447266,27.62074851989746,13.224431037902832,11.236018180847168,35.731388092041016,118558.0
2021-01-05,18.969091415405277,27.441974639892575,13.00245761871338,11.193187713623049,37.92449569702149,119223.0
2021-01-06,19.879493713378903,28.246458053588867,13.27565574645996,11.778545379638672,38.9300651550293,119851.0
2021-01-07,21.010385513305664,29.345935821533203,13.16466999053955,11.742852210998535,40.53900146484375,121956.0
2021-01-08,20.69743156433105,29.336990356445312,13.139058113098145,12.03553295135498,42.99067306518555,125077.0
2021-01-11,20.12843132019043,28.67552375793457,13.06222152709961,12.742244720458984,41.67384719848633,122807.0
2021-01-12,19.573654174804688,28.764911651611328,13.156131744384766,12.942123413085938,43.129539489746094,123998.0
2021-01-13,18.926416397094727,28.291149139404297,13.028072357177734,12.606613159179688,43.2300910949707,122040.0
2021-01-14,19.715904235839844,29.131391525268555,13.16466999053955,12.421011924743652,43.03377151489258,123481.0
2021-01-15,18.549449920654297,28.031932830810547,12.942697525024414,12.042670249938965,41.25724792480469,120502.0
2021-01-18,18.81261444091797,27.88890838623047,12.754874229431152,13.527481079101562,44.15427017211914,121242.0
2021-01-19,18.25783920288086,27.55817604064941,12.532901763916016,12.506675720214844,42.90448760986328,120673.0
2021-01-20,17.880876541137695,27.102296829223636,12.29385471343994,12.363903045654297,42.473514556884766,119708.0
2021-01-21,17.7955265045166,26.735815048217773,12.29385471343994,12.185441970825195,41.97072982788086,118443.0
2021-01-22,18.037351608276367,26.163738250732425,12.345078468322754,11.985563278198242,42.60280990600586,117172.0
2021-01-26,17.105607986450195,25.29532623291016,11.892597198486328,11.75713062286377,42.59323120117188,116464.0
2021-01-27,16.821109771728516,25.29532623291016,11.977971076965332,11.400203704833984,42.46873092651367,115882.0
2021-01-28,17.27631187438965,26.31609535217285,12.746335983276367,11.899900436401367,42.12397384643555,119314.0
2021-01-29,16.53660774230957,25.37592124938965,11.875521659851074,11.335957527160645,40.12239456176758,116007.0
2021-02-01,16.529497146606445,26.052295684814453,12.310930252075195,12.585195541381836,40.48152160644531,117365.0
